Töltőberendezés üzemeltető törzsszáma;Töltőberendezés üzemeltető neve;Töltőberendezés irányítószáma;Töltőberendezés település kódja;Töltőberendezés település megnevezése;Töltőberendezés közterülete;Töltőberendezés GPSKoordiN;Töltőberendezés GPSKoordiE;Töltőberendezés által felvehető maximális teljesítmény [kW];Csatlakozási pontok száma összesen;Berendezés üzembehelyezésének dátuma;Berendezés leszerelésének dátuma;Type2 csatlakozó teljesítménye [kW, per darab];Egyéb AC csatlakozó teljesítménye [kW, per darab];CCS2 csatlakozó teljesítménye [kW, per darab];Chademo csatlakozó teljesítménye [kW, per darab];Egyéb DC csatlakozó teljesítménye [kW, per darab];Type2 csatlakozó darabszáma [db];Egyéb AC csatlakozó darabszáma [db];CCS2 csatlakozó darabszáma [db];Chademo csatlakozó darabszáma [db];Egyéb DC csatlakozó darabszáma [db];Csatlakozó darabszám: Slow AC: P <7.4 kW [db];Csatlakozó darabszám: Medium-speed AC: 7.4 kW ≤ P ≤ 22 kW  [db];Csatlakozó darabszám: Fast AC: P > 22 kW  [db];Csatlakozó darabszám: Slow DC: P < 50 kW  [db];Csatlakozó darabszám: Fast DC: 50 kW ≤ P < 150 kW  [db];Csatlakozó darabszám: Level 1- Ultra fast DC: 150 kW ≤ P < 350 kW  [db];Csatlakozó darabszám: Level 2- Ultra fast DC: P ≥ 350 kW  [db];address;lat;long;helyzet_ellenorzes
21588017;Lidl Magyarország Bt.;9025;25584;Győr;Kossuth Lajos utca 121. HRSZ:;47,678345;17,614151;80;2;2020.06.25;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;9025 Győr, Kossuth Lajos utca 121.;47,678345;17,614151;Megfelelő
21588017;Lidl Magyarország Bt.;2083;7384;Solymár;Terstyánszky Ödön utca 89;47,596318;18,930429;80;3;2022.06.14;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;2083 Solymár, Terstyánszky Ödön utca 89;47,596318;18,930429;Megfelelő
21588017;Lidl Magyarország Bt.;2112;18342;Veresegyház;Szadai út 7.;47,3854;19,1732;80;3;2024.08.13;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;2112 Veresegyház, Szadai út 7.;47,6485637;19,29264883;Javított
21588017;Lidl Magyarország Bt.;2600;24934;Vác;Balassagyarmati út 9-15;47,79273;19,1159;80;3;2025.06.12;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;2600 Vác, Balassagyarmati út 9-15;47,79273;19,1159;Megfelelő
21588017;Lidl Magyarország Bt.;1173;13578;Budapest;XVII Pesti u. 237 HRSZ: 139946/30;47,473045;19,273672;80;2;2020.01.15;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1173 Budapest, XVII Pesti u. 237;47,473045;19,273672;Megfelelő
21588017;Lidl Magyarország Bt.;3078;33534;Bátonyterenye;Bátonyterenye Berekgát köz 2. HRSZ:996/4;48,004267;19,824376;80;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;3078 Bátonyterenye, Bátonyterenye Berekgát köz 2.;48,004267;19,824376;Megfelelő
21588017;Lidl Magyarország Bt.;1237;13578;Budapest;XXIII Ciklámen u. 3. HRSZ: 195325/3;47,416506;19,130748;80;3;2021.05.14;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;1237 Budapest, XXIII Ciklámen u. 3.;47,416506;19,130748;Megfelelő
21588017;Lidl Magyarország Bt.;9400;8518;Sopron;Lófuttató u. 4. HRSZ: 5778/164;47,674042;16,601409;80;2;2020.10.09;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;9400 Sopron, Lófuttató u. 4.;47,674042;16,601409;Megfelelő
21588017;Lidl Magyarország Bt.;1044;13578;Budapest;IV Megyeri u. HRSZ: 76373/16;47,588449;19,097267;80;2;2020.06.25;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1044 Budapest, IV Megyeri u.;47,588449;19,097267;Megfelelő
21588017;Lidl Magyarország Bt.;5000;27854;Szolnok;Széchenyi István krt. 4/B;47,19;20,19;80;3;2023.03.20;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;5000 Szolnok, Széchenyi István krt. 4/B;47,19;20,19;Megfelelő
21588017;Lidl Magyarország Bt.;1188;13578;Budapest;XVIII Nagykőrösi u. 35-38 HRSZ: 142432;47,406937;19,181847;80;3;2021.04.28;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;1188 Budapest, XVIII Nagykőrösi u. 35-38;47,406937;19,181847;Megfelelő
21588017;Lidl Magyarország Bt.;1097;13578;Budapest;XI Gubacsi u. 34. HRSZ: 38221/4;47,444736;19,096517;80;2;2020.02.06;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1097 Budapest, XI Gubacsi u. 34.;47,444736;19,096517;Megfelelő
21588017;Lidl Magyarország Bt.;6200;9344;Kiskőrös;Kiskőrös Kossuth Lajos út 13. HRSZ:2464/6;46,623444;19,288322;80;2;2021.08.03;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;6200 Kiskőrös, Kiskőrös Kossuth Lajos út 13.;46,623444;19,288322;Megfelelő
21588017;Lidl Magyarország Bt.;2310;28954;Szigetszentmiklós;Csepeli út 19.;47,35;19,04;80;3;2023.03.24;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;2310 Szigetszentmiklós, Csepeli út 19.;47,35;19,04;Megfelelő
21588017;Lidl Magyarország Bt.;8000;14827;Székesfehérvár;Farkasvermi u. 1. HRSZ: 5248/1;47,204498;18,385264;80;2;2020.07.15;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;8000 Székesfehérvár, Farkasvermi u. 1.;47,204498;18,385264;Megfelelő
21588017;Lidl Magyarország Bt.;2120;18616;Dunakeszi;Berek u. 2. HRSZ: 7664,7666/1,2;47,622717;19,123086;80;2;2020.09.03;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2120 Dunakeszi, Berek u. 2.;47,622717;19,123086;Megfelelő
21588017;Lidl Magyarország Bt.;6725;33367;Szeged;Szabadkai u. 1/C.;46,242467;20,126569;80;3;2022.01.17;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;6725 Szeged, Szabadkai u. 1/C.;46,242467;20,126569;Megfelelő
21588017;Lidl Magyarország Bt.;7090;24563;Tamási;Deák Ferenc u. 10/A;46,62888;18,28078;80;2;2022.07.19;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;7090 Tamási, Deák Ferenc u. 10/A;46,62888;18,28078;Megfelelő
21588017;Lidl Magyarország Bt.;2600;24934;Vác;Bolgár u. 1. HRSZ: 5680/27,28;47,762238;19,141216;80;2;2020.05.20;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2600 Vác, Bolgár u. 1.;47,762238;19,141216;Megfelelő
21588017;Lidl Magyarország Bt.;2060;10481;Bicske;Bicske Szent László utca 55. HRSZ:1894/3;47,49973;18,631758;80;3;2021.10.06;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;2060 Bicske, Bicske Szent László utca 55.;47,49973;18,631758;Megfelelő
21588017;Lidl Magyarország Bt.;7622;19415;Pécs;Siklósi u. 52/A. HRSZ: 19807/6;46,056535;18,230708;80;3;2022.01.06;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;7622 Pécs, Siklósi u. 52/A.;46,056535;18,230708;Megfelelő
21588017;Lidl Magyarország Bt.;2143;34157;Kistarcsa;Szabadság út 60.;47,3259;19,1601;80;3;2024.06.21;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;2143 Kistarcsa, Szabadság út 60.;47,54989101;19,267252;Javított
21588017;Lidl Magyarország Bt.;9024;25584;Győr;Mécs László u. 1/A. HRSZ: 2672/161;47,662907;17,635816;80;2;2020.11.13;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;9024 Győr, Mécs László u. 1/A.;47,662907;17,635816;Megfelelő
21588017;Lidl Magyarország Bt.;7100;22761;Szekszárd;Béri Balogh Ádám u. 94/B. HRSZ: 0320/140;46,334313;18,700186;80;3;2021.03.10;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;7100 Szekszárd, Béri Balogh Ádám u. 94/B.;46,334313;18,700186;Megfelelő
21588017;Lidl Magyarország Bt.;8800;30933;Nagykanizsa;Balatoni u. 41. HRSZ: 1842/8;46,461239;17,006976;80;2;2020.07.02;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;8800 Nagykanizsa, Balatoni u. 41.;46,461239;17,006976;Megfelelő
21588017;Lidl Magyarország Bt.;1118;13578;Budapest;Budaörsi út 121.;47,46;19,01;80;3;2023.09.22;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;1118 Budapest, Budaörsi út 121.;47,46;19,01;Megfelelő
21588017;Lidl Magyarország Bt.;6600;14456;Szentes;Ipartelepi u. 2-6. HRSZ: 4130/3;46,65382;20,275877;80;2;2020.02.12;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;6600 Szentes, Ipartelepi u. 2-6.;46,65382;20,275877;Megfelelő
21588017;Lidl Magyarország Bt.;1225;13578;Budapest;XXII Nagytétényi u. HRSZ: 231310/1;47,399882;19,003978;80;2;2020.06.12;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1225 Budapest, XXII Nagytétényi u.;47,399882;19,003978;Megfelelő
21588017;Lidl Magyarország Bt.;8100;11439;Várpalota;Hétvezér u. 3. HRSZ: 1468/1,2;47,200819;18,147729;80;2;2020.12.02;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;8100 Várpalota, Hétvezér u. 3.;47,200819;18,147729;Megfelelő
21588017;Lidl Magyarország Bt.;5100;18209;Jászberény;Nagykátai u. 7/A. HRSZ: 8290;47,490188;19,889815;80;2;2020.11.10;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;5100 Jászberény, Nagykátai u. 7/A.;47,490188;19,889815;Megfelelő
21588017;Lidl Magyarország Bt.;7400;20473;Kaposvár;Bereczk Sándor utca 2.;46,35733397;17,78315309;80;3;2022.11.07;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;7400 Kaposvár, Bereczk Sándor utca 2.;46,35733397;17,78315309;Megfelelő
21588017;Lidl Magyarország Bt.;3078;33534;Bátonyterenye;Bátonyterenye Berekgát köz 2. HRSZ:996/4;48,004267;19,824376;80;2;2021.09.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;3078 Bátonyterenye, Bátonyterenye Berekgát köz 2.;48,004267;19,824376;Megfelelő
21588017;Lidl Magyarország Bt.;2060;10481;Bicske;Bicske Szent László utca 55. HRSZ:1894/3;47,49973;18,631758;80;3;2021.10.06;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;2060 Bicske, Bicske Szent László utca 55.;47,49973;18,631758;Megfelelő
21588017;Lidl Magyarország Bt.;7632;19415;Pécs;Lahti u. 45;46,041532;18,212305;80;3;2022.02.21;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;7632 Pécs, Lahti u. 45;46,041532;18,212305;Megfelelő
21588017;Lidl Magyarország Bt.;4034;15130;Debrecen;Faraktár utca 58.;47,52;21,65;80;3;2022.11.21;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;4034 Debrecen, Faraktár utca 58.;47,52;21,65;Megfelelő
21588017;Lidl Magyarország Bt.;2300;17260;Ráckeve;Lacházi út 26.;47,16;18,95;80;3;2023.06.07;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;2300 Ráckeve, Lacházi út 26.;47,16;18,95;Megfelelő
21588017;Lidl Magyarország Bt.;6725;33367;Szeged;Szabadkai u. 1/C.;46,242467;20,126569;80;3;2022.01.17;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;6725 Szeged, Szabadkai u. 1/C.;46,242467;20,126569;Megfelelő
21588017;Lidl Magyarország Bt.;1103;13578;Budapest;X Sibrik Miklós u. HRSZ: 42137/93;47,469472;19,155486;80;2;2020.02.21;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1103 Budapest, X Sibrik Miklós u.;47,469472;19,155486;Megfelelő
21588017;Lidl Magyarország Bt.;2220;26815;Vecsés;Fő u. 244. HRSZ: 6014/6,7,11;47,416142;19,25348;80;2;2020.03.20;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2220 Vecsés, Fő u. 244.;47,416142;19,25348;Megfelelő
21588017;Lidl Magyarország Bt.;2151;32610;Fót;Keleti Márton u. 7.;47,61428;19,1777;80;3;2025.06.25;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;2151 Fót, Keleti Márton u. 7.;47,61428;19,1777;Megfelelő
21588017;Lidl Magyarország Bt.;7090;24563;Tamási;Deák Ferenc u. 10/A;46,62888;18,28078;80;2;2022.07.19;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;7090 Tamási, Deák Ferenc u. 10/A;46,62888;18,28078;Megfelelő
21588017;Lidl Magyarország Bt.;6800;8314;Hódmezővásárhely;Hódtó u. 2. HRSZ: 5410/2,3;46,411146;20,326194;80;2;2020.02.12;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;6800 Hódmezővásárhely, Hódtó u. 2.;46,411146;20,326194;Megfelelő
21588017;Lidl Magyarország Bt.;1161;13578;Budapest;XVI János u. 196. HRSZ: 112011/4;47,53469;19,160851;150;3;2016.11.08;9999.12.31;43;0;50;50;0;1;0;1;1;0;0;0;1;0;2;0;0;1161 Budapest, XVI János u. 196.;47,53469;19,160851;Megfelelő
21588017;Lidl Magyarország Bt.;4031;15130;Debrecen;Széchenyi utca 59.;47,3132;21,3651;80;3;2024.07.08;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;4031 Debrecen, Széchenyi utca 59.;47,52524801;21,61478696;Javított
21588017;Lidl Magyarország Bt.;1106;13578;Budapest;X Maglódi Str. HRSZ: 41028/3;47,486506;19,153327;80;2;2020.06.15;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1106 Budapest, X Maglódi Str.;47,486506;19,153327;Megfelelő
21588017;Lidl Magyarország Bt.;1116;13578;Budapest;XI Fehérvári út 211. HRSZ: 43031/1;47,445991;19,036748;80;2;2020.02.25;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1116 Budapest, XI Fehérvári út 211.;47,445991;19,036748;Megfelelő
21588017;Lidl Magyarország Bt.;8000;14827;Székesfehérvár;Pozsonyi út 4.;47,1218;18,2627;80;3;2024.08.14;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;8000 Székesfehérvár, Pozsonyi út 4.;47,2047519;18,43917948;Javított
21588017;Lidl Magyarország Bt.;2400;3115;Dunaújváros;Velinszky u. 1. HRSZ: 225;46,959302;18,945724;80;2;2020.08.05;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2400 Dunaújváros, Velinszky u. 1.;46,959302;18,945724;Megfelelő
21588017;Lidl Magyarország Bt.;2112;18342;Veresegyház;Szadai út 7.;47,3854;19,1732;80;3;2024.08.13;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;2112 Veresegyház, Szadai út 7.;47,6485637;19,29264883;Javított
21588017;Lidl Magyarország Bt.;2151;32610;Fót;Keleti Márton u. 7.;47,61428;19,1777;80;3;2025.06.25;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;2151 Fót, Keleti Márton u. 7.;47,61428;19,1777;Megfelelő
21588017;Lidl Magyarország Bt.;7000;23694;Sárbogárd;Ady Endre út 232-236;46,87708;18,62486;80;2;2022.11.21;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;7000 Sárbogárd, Ady Endre út 232-236;46,87708;18,62486;Megfelelő
21588017;Lidl Magyarország Bt.;2092;12052;Budakeszi;Kert utca 29.;47,503278;18,9219;80;3;2022.02.01;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;2092 Budakeszi, Kert utca 29.;47,503278;18,9219;Megfelelő
21588017;Lidl Magyarország Bt.;1188;13578;Budapest;XVIII Nagykőrösi u. 35-38 HRSZ: 142432;47,406937;19,181847;80;3;2021.04.28;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;1188 Budapest, XVIII Nagykőrösi u. 35-38;47,406937;19,181847;Megfelelő
21588017;Lidl Magyarország Bt.;4031;15130;Debrecen;Balmazújvárosi út HRSZ: 19373/49;47,542577;21,595719;80;2;2020.09.16;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;4031 Debrecen, Balmazújvárosi út;47,542577;21,595719;Megfelelő
21588017;Lidl Magyarország Bt.;9700;3009;Szombathely;Zanati u. 42. HRSZ: 7862/11;47,238292;16,644663;80;3;2021.03.30;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;9700 Szombathely, Zanati u. 42.;47,238292;16,644663;Megfelelő
21588017;Lidl Magyarország Bt.;1211;13578;Budapest;XXI Ady Endre u. 58. HRSZ: 209798;47,435253;19,074889;80;3;2021.03.05;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;1211 Budapest, XXI Ady Endre u. 58.;47,435253;19,074889;Megfelelő
21588017;Lidl Magyarország Bt.;6723;33367;Szeged;Makkosházi gyűrű 21. HRSZ: 15866/108;46,273178;20,151598;80;3;2021.03.29;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;6723 Szeged, Makkosházi gyűrű 21.;46,273178;20,151598;Megfelelő
21588017;Lidl Magyarország Bt.;8100;11439;Várpalota;Hétvezér útja 3.;47,200819;18,147729;80;2;2024.03.14;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;8100 Várpalota, Hétvezér útja 3.;47,200819;18,147729;Megfelelő
21588017;Lidl Magyarország Bt.;1033;13578;Budapest;III Huszti u. HRSZ: 18795/2;47,552748;19,039737;80;2;2020.02.24;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1033 Budapest, III Huszti u.;47,552748;19,039737;Megfelelő
21588017;Lidl Magyarország Bt.;9700;3009;Szombathely;Kenyérvíz u. 2. HRSZ: 8612/7;47,224359;16,632452;80;3;2021.12.13;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;9700 Szombathely, Kenyérvíz u. 2.;47,224359;16,632452;Megfelelő
21588017;Lidl Magyarország Bt.;1239;13578;Budapest;XXIII Haraszti u. 34. HRSZ: 186806/2;47,385856;19,109462;80;2;2020.06.24;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1239 Budapest, XXIII Haraszti u. 34.;47,385856;19,109462;Megfelelő
21588017;Lidl Magyarország Bt.;4200;5175;Hajdúszoboszló;Dózsa György út 62.;47,4347;21,3782;80;2;2024.05.08;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;4200 Hajdúszoboszló, Dózsa György út 62.;47,4347;21,3782;Megfelelő
21588017;Lidl Magyarország Bt.;2000;15440;Szentendre;Dózsa György u. 20. HRSZ: 23/5,6;47,651056;19,071679;80;2;2020.03.20;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2000 Szentendre, Dózsa György u. 20.;47,651056;19,071679;Megfelelő
21588017;Lidl Magyarország Bt.;2660;13657;Balassagyarmat;Kóvári út 8.;48,073;19,28;80;2;2023.06.22;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2660 Balassagyarmat, Kóvári út 8.;48,073;19,28;Megfelelő
21588017;Lidl Magyarország Bt.;1045;13578;Budapest;IV Görgey Artúr út 14-20. HRSZ:;47,565383;19,096005;80;2;2020.09.09;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1045 Budapest, IV Görgey Artúr út 14-20.;47,565383;19,096005;Megfelelő
21588017;Lidl Magyarország Bt.;2030;30988;Érd;Diósdi u. 2-4 HRSZ: 22081/5;47,378912;18,923356;80;2;2020.11.24;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2030 Érd, Diósdi u. 2-4;47,378912;18,923356;Megfelelő
21588017;Lidl Magyarország Bt.;6000;26684;Kecskemét;Szolnoki u. 18. HRSZ: 7142/2;46,912807;19,710965;80;2;2020.07.16;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;6000 Kecskemét, Szolnoki u. 18.;46,912807;19,710965;Megfelelő
21588017;Lidl Magyarország Bt.;2151;32610;Fót;Keleti Márton u. 7.;47,61428;19,1777;80;3;2025.06.25;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;2151 Fót, Keleti Márton u. 7.;47,61428;19,1777;Megfelelő
21588017;Lidl Magyarország Bt.;9024;25584;Győr;Mécs László u. 1/A. HRSZ: 2672/161;47,662907;17,635816;80;2;2020.11.13;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;9024 Győr, Mécs László u. 1/A.;47,662907;17,635816;Megfelelő
21588017;Lidl Magyarország Bt.;2300;17260;Ráckeve;Lacházi út 26.;47,16;18,95;80;3;2023.06.07;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;2300 Ráckeve, Lacházi út 26.;47,16;18,95;Megfelelő
21588017;Lidl Magyarország Bt.;7622;19415;Pécs;Siklósi u. 52/A. HRSZ: 19807/6;46,056535;18,230708;80;3;2022.01.06;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;7622 Pécs, Siklósi u. 52/A.;46,056535;18,230708;Megfelelő
21588017;Lidl Magyarország Bt.;3200;5236;Gyöngyös;Budai Nagy Antal tér 10. HRSZ: 2494;47,776662;19,928309;80;2;2020.08.27;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;3200 Gyöngyös, Budai Nagy Antal tér 10.;47,776662;19,928309;Megfelelő
21588017;Lidl Magyarország Bt.;8000;14827;Székesfehérvár;Balatoni u. 21. HRSZ: 6080/5;47,183498;18,406638;80;2;2020.07.15;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;8000 Székesfehérvár, Balatoni u. 21.;47,183498;18,406638;Megfelelő
21588017;Lidl Magyarország Bt.;1141;13578;Budapest;Szugló utca 81.;47,516937;19,11725967;80;2;2022.10.12;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1141 Budapest, Szugló utca 81.;47,516937;19,11725967;Megfelelő
21588017;Lidl Magyarország Bt.;3533;30456;Miskolc;Csermőkei u. 207. HRSZ: 40837;48,077397;20,773029;80;3;2021.04.08;9999.12.31;22;0;20;20;0;1;0;1;1;0;0;1;0;2;0;0;0;3533 Miskolc, Csermőkei u. 207.;48,077397;20,773029;Megfelelő
21588017;Lidl Magyarország Bt.;3104;25788;Salgótarján;Csokonai út 23. HRSZ:;48,076992;19,79009;80;2;2020.08.15;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;3104 Salgótarján, Csokonai út 23.;48,076992;19,79009;Megfelelő
21588017;Lidl Magyarország Bt.;1191;13578;Budapest;XIX Báthory u. 6. HRSZ: 161880/2;47,456911;19,145874;80;2;2020.12.21;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1191 Budapest, XIX Báthory u. 6.;47,456911;19,145874;Megfelelő
